date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:04	58890/58890	---M-Z	200	added ('OK')	text/javascript	etag:%22e60a-64e49d4f59938-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/js/moment.min.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/js/moment.min.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/index.html)
12:57:05	66305/66305	---M-Z	200	added ('OK')	text/javascript	etag:%2210301-64e49d4f5b965-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/daterangepicker/daterangepicker.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/index.html)
12:57:05	581115/581115	---MCZ	200	added ('OK')	text/javascript	etag:%228ddfb-64e49d4f5a8d8-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/apexchart/apexcharts.min.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/apexchart/apexcharts.min.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/index.html)
12:57:06	105277/105277	---M-Z	200	added ('OK')	text/javascript	etag:%2219b3d-64e49d4f5a8d8-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/apexchart/chart-data.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/apexchart/chart-data.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/index.html)
12:57:06	19608/19608	---M-Z	200	added ('OK')	text/javascript	etag:%224c98-64e49d4f59d20-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/js/script.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/js/script.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/index.html)
12:57:07	12332/12332	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2006%20May%202026%2019:57:08%20GMT	https://dreamspos.dreamstechnologies.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/index.html)
12:57:07	731168/731168	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b2820-64e49d4f5f310%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.eot?t=1756207470009	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide63af.eot	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.css)
12:57:08	238364/238364	---M--	200	added ('OK')	font/woff2	etag:%223a31c-64e49d4f6d1b9%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.woff2?t=1756207470009	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide63af.woff2	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.css)
12:57:08	335960/335960	---M--	200	added ('OK')	font/woff	etag:%2252058-64e49d4f6d1b9%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.woff?t=1756207470009	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide63af.woff	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.css)
12:57:08	731008/731008	---MCZ	200	added ('OK')	font/ttf	etag:W/%22b2780-64e49d4f6cdd1%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.ttf?t=1756207470009	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide63af.ttf	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.css)
12:57:09	295/295	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20May%202026%2019:57:11%20GMT	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/chat-bg.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/chat-bg.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/css/style.css)
12:57:10	3427/3427	---M--	200	added ('OK')	image/png	etag:%22fdd-64e49d4f4b669%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/count-bg-01.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/count-bg-01.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/css/style.css)
12:57:10	3049/3049	---M--	200	added ('OK')	image/png	etag:%22ede-64e49d4f4b9b2%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/count-bg-02.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/count-bg-02.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/css/style.css)
12:57:10	7875858/7875858	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22782d12-64e49d4f66841%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.svg?t=1756207470009	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide63af.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/lucide/lucide.css)
12:57:11	3471/3471	---M--	200	added ('OK')	image/png	etag:%221082-64e49d4f4b9b2%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/count-bg-03.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/count-bg-03.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/css/style.css)
12:57:11	3622/3622	---M--	200	added ('OK')	image/png	etag:%2210ba-64e49d4f4b9b2%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/count-bg-04.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/bg/count-bg-04.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/css/style.css)
12:57:12	1369/1369	---M-Z	200	added ('OK')	text/css	etag:%22559-64e49d4f6db10-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/slick/slick.css	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/slick/slick.css	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:13	2390/2390	---M-Z	200	added ('OK')	text/css	etag:%22956-64e49d4f6db10-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/slick/slick-theme.css	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/slick/slick-theme.css	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:13	16166/16166	---M-Z	200	added ('OK')	text/css	etag:%223f26-64e49d4f5d11b-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/flatpickr/flatpickr.min.css	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/flatpickr/flatpickr.min.css	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:15	87561/87561	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202026%2003:47:52%20GMT	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/customer-report.html	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/customer-report.html	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:15	10778/10778	---M--	200	added ('OK')	image/jpeg	etag:%22128cf-64e49d4f579f8%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-01.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-01.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:16	12336/12336	---M--	200	added ('OK')	image/png	etag:%2231f8-64e49d4f4c260%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-1.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-1.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:16	13983/13983	---M--	200	added ('OK')	image/png	etag:%223755-64e49d4f4c70f%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-2.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-2.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:17	14447/14447	---M--	200	added ('OK')	image/png	etag:%223a3a-64e49d4f4c70f%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-3.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-3.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:17	14743/14743	---M--	200	added ('OK')	image/png	etag:%223a8f-64e49d4f4c70f%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-4.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-4.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:18	12948/12948	---M--	200	added ('OK')	image/png	etag:%223457-64e49d4f4c70f%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-5.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-5.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:18	10299/10299	---M--	200	added ('OK')	image/png	etag:%222b6a-64e49d4f4c70f%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-6.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-6.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:18	33672/33672	---M--	200	added ('OK')	image/jpeg	etag:%2227ac7-64e49d4f4d5e8%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-01.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-01.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:19	25555/25555	---M--	200	added ('OK')	image/jpeg	etag:%2224fff-64e49d4f4d9d0%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-02.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-02.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:19	46306/46306	---M--	200	added ('OK')	image/jpeg	etag:%22330a6-64e49d4f4ddb8%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-03.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-03.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:19	28302/28302	---M--	200	added ('OK')	image/jpeg	etag:%222aa80-64e49d4f4e1a0%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-04.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-04.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:20	34268/34268	---M--	200	added ('OK')	image/jpeg	etag:%222800f-64e49d4f4fcf8%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-10.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-10.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:20	35454/35454	---M--	200	added ('OK')	image/jpeg	etag:%222a776-64e49d4f4e588%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-05.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-05.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:20	22640/22640	---M--	200	added ('OK')	image/jpeg	etag:%222493f-64e49d4f51080%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-16.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-16.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:21	30665/30665	---M--	200	added ('OK')	image/jpeg	etag:%2224f9f-64e49d4f4f910%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-09.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-09.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:21	26639/26639	---M--	200	added ('OK')	image/jpeg	etag:%2228714-64e49d4f4f528%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-08.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-08.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:21	40051/40051	---M--	200	added ('OK')	image/jpeg	etag:%222e181-64e49d4f4f140%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-07.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-07.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:22	8289/8289	---M--	200	added ('OK')	image/jpeg	etag:%22851e-64e49d4f51c38%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-20.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/items/food-20.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:22	5239/5239	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221477-64e49d4f4ca30%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/checked-img.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/checked-img.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:23	7327/7327	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c9f-64e49d4f4ce18%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/trash-icon.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/trash-icon.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:23	927611/927611	---M--	200	added ('OK')	image/png	etag:%22f3b2b-64e49d4f4c70f%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-img-1.png	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/food/food-img-1.png	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:23	330950/330950	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2250cc6-64e49d4f4d200%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/invoices/paid-invoices.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/invoices/paid-invoices.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:24	43881/43881	---M-Z	200	added ('OK')	text/javascript	etag:%22ab69-64e49d4f6db10-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/slick/slick.min.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/slick/slick.min.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:24	50679/50679	---M-Z	200	added ('OK')	text/javascript	etag:%22c5f7-64e49d4f5d11b-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/flatpickr/flatpickr.min.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/flatpickr/flatpickr.min.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/pos.html)
12:57:25	149473/149473	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202026%2003:47:52%20GMT	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/kanban-view.html	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/kanban-view.html	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/orders.html)
12:57:26	11938/11938	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222ea2-64e49d4f4cdae%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/mobile-phone.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/mobile-phone.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/orders.html)
12:57:26	72893/72893	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211cbd-64e49d4f4ce18%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/qr-img.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/qr-img.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/orders.html)
12:57:27	869/869	---M-Z	200	added ('OK')	text/javascript	etag:%22365-64e49d4f592e1-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/js/calculator.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/js/calculator.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/orders.html)
12:57:27	7471/7471	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d2f-64e49d4f4ce18%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/start-icon.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/start-icon.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/kitchen.html)
12:57:27	7805/7805	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e7d-64e49d4f4ce18%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/pause-icon.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/icons/pause-icon.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/kitchen.html)
12:57:28	19703/19703	---M-Z	200	added ('OK')	text/css	etag:%224cf7-64e49d4f5b0b4-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/datatables/dataTables.bootstrap5.min.css	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/datatables/dataTables.bootstrap5.min.css	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/table.html)
12:57:28	3571/3571	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22df3-64e49d4f5784c%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-01.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-01.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/table.html)
12:57:29	2600/2600	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a28-64e49d4f5784c%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-02.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-02.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/table.html)
12:57:29	5526/5526	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221596-64e49d4f5784c%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-04.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-04.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/table.html)
12:57:29	5497/5497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221579-64e49d4f5784c%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-05.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-05.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/table.html)
12:57:30	5471/5471	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22155f-64e49d4f5784c%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-06.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-06.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/table.html)
12:57:30	5588/5588	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2215d4-64e49d4f5784c%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-14.svg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/tables/tables-14.svg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/table.html)
12:57:30	97852/97852	---M-Z	200	added ('OK')	text/javascript	etag:%2217e3c-64e49d4f5b67c-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/datatables/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/datatables/js/jquery.dataTables.min.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/table.html)
12:57:31	1450/1450	---M-Z	200	added ('OK')	text/javascript	etag:%225aa-64e49d4f5b0b4-gzip%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/datatables/dataTables.bootstrap5.min.js	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/plugins/datatables/dataTables.bootstrap5.min.js	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/table.html)
12:57:32	84820/84820	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202026%2003:47:52%20GMT	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/order-report.html	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/order-report.html	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/earning-report.html)
12:57:32	67727/67727	---M--	200	added ('OK')	image/jpeg	etag:%221088f-64e49d4f56a58%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/profiles/avatar-40.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/profiles/avatar-40.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/customer.html)
12:57:33	75817/75817	---M--	200	added ('OK')	image/jpeg	etag:%2212829-64e49d4f56670%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/profiles/avatar-37.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/profiles/avatar-37.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/customer.html)
12:57:34	89365/89365	---M--	200	added ('OK')	image/jpeg	etag:%2215d15-64e49d4f56e40%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/profiles/avatar-41.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/profiles/avatar-41.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/customer.html)
12:57:34	30456/30456	---M--	200	added ('OK')	image/jpeg	etag:%2276f8-64e49d4f54730%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/profiles/avatar-09.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/profiles/avatar-09.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/customer.html)
12:57:35	86494/86494	---M--	200	added ('OK')	image/jpeg	etag:%22151de-64e49d4f579f8%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-02.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-02.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/users.html)
12:57:35	71562/71562	---M--	200	added ('OK')	image/jpeg	etag:%221178a-64e49d4f57de0%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-03.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-03.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/users.html)
12:57:35	75474/75474	---M--	200	added ('OK')	image/jpeg	etag:%22126d2-64e49d4f57de0%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-04.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-04.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/users.html)
12:57:36	94537/94537	---M--	200	added ('OK')	image/jpeg	etag:%2217149-64e49d4f581c8%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-05.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-05.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/users.html)
12:57:36	78783/78783	---M--	200	added ('OK')	image/jpeg	etag:%22133bf-64e49d4f585b0%22	https://dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-06.jpg	C:/My%20Web%20Sites/POS/dreamspos.dreamstechnologies.com/restaurant-pos/html/assets/img/users/user-06.jpg	(from https://dreamspos.dreamstechnologies.com/restaurant-pos/html/users.html)
